pair_id	language	target_number	good_prefix	bad_prefix	continuation	source_idx	distance	has_attractor	template_id	phenomenon_family
deu_0090	deu	SG	Gestern, er auch	Gestern, sie auch	liest das Buch.	90	2	0	pronoun_subject	SV-#
deu_0091	deu	PL	Am Nachmittag, sie auch	Am Nachmittag, er auch	schreiben den Bericht.	91	2	0	pronoun_subject	SV-#
deu_0091	deu	SG	Am Nachmittag, er auch	Am Nachmittag, sie auch	schreibt den Bericht.	91	2	0	pronoun_subject	SV-#
deu_0092	deu	PL	Sie	Er	schlafen tief.	92	1	0	pronoun_subject	SV-#
deu_0092	deu	SG	Er	Sie	schläft tief.	92	1	0	pronoun_subject	SV-#
deu_0093	deu	PL	Jeden Morgen, sie noch	Jeden Morgen, er noch	trinken Kaffee.	93	2	0	pronoun_subject	SV-#
deu_0093	deu	SG	Jeden Morgen, er noch	Jeden Morgen, sie noch	trinkt Kaffee.	93	2	0	pronoun_subject	SV-#
deu_0094	deu	PL	In diesem Fall, sie auch	In diesem Fall, es auch	sind wichtig.	94	2	0	pronoun_subject	SV-#
deu_0094	deu	SG	In diesem Fall, es auch	In diesem Fall, sie auch	ist wichtig.	94	2	0	pronoun_subject	SV-#
deu_0095	deu	PL	Sie	Er	haben die Wahl gewonnen.	95	1	0	pronoun_subject	SV-#
deu_0095	deu	SG	Er	Sie	hat die Wahl gewonnen.	95	1	0	pronoun_subject	SV-#
deu_0096	deu	PL	Trotzdem, sie auch	Trotzdem, er auch	arbeiten bis spät.	96	2	0	pronoun_subject	SV-#
deu_0096	deu	SG	Trotzdem, er auch	Trotzdem, sie auch	arbeitet bis spät.	96	2	0	pronoun_subject	SV-#
deu_0097	deu	PL	Heute, sie auch	Heute, es auch	funktionieren nicht.	97	2	0	pronoun_subject	SV-#
deu_0097	deu	SG	Heute, es auch	Heute, sie auch	funktioniert nicht.	97	2	0	pronoun_subject	SV-#
deu_0098	deu	PL	Sie	Er	singen laut.	98	1	0	pronoun_subject	SV-#
deu_0098	deu	SG	Er	Sie	singt laut.	98	1	0	pronoun_subject	SV-#
deu_0099	deu	PL	Kurz gesagt, sie auch	Kurz gesagt, er auch	denken daran.	99	2	0	pronoun_subject	SV-#
deu_0099	deu	SG	Kurz gesagt, er auch	Kurz gesagt, sie auch	denkt daran.	99	2	0	pronoun_subject	SV-#
