sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Verteidigungsminister William Perry sagte, nach Abwägung der Folgen für ``unsere geschätzten Beziehungen zu Japan und Okinawa'' sei der Fehler der Admiräle so schwerwiegend, daß sie ihre Pflichten nicht mehr wirksam ausüben können.	ausüben				Admiräle		{'lemma': 'er', 'Number': 'Plur'}	NOUN	können.				7	[]	"{'sent_id': 'train-s2049', 'text': ""Verteidigungsminister William Perry sagte, nach Abwägung der Folgen für ``unsere geschätzten Beziehungen zu Japan und Okinawa'' sei der Fehler des Admirals so schwerwiegend, daß er seine Pflichten nicht mehr wirksam ausüben könne."", 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0066', 'extended_role': 'pl'}"	könne.	PL -> SG	Verteidigungsminister William Perry sagte, nach Abwägung der Folgen für ``unsere geschätzten Beziehungen zu Japan und Okinawa'' sei der Fehler der Admiräle so schwerwiegend, daß sie ihre Pflichten nicht mehr wirksam ausüben	Verteidigungsminister William Perry sagte, nach Abwägung der Folgen für ``unsere geschätzten Beziehungen zu Japan und Okinawa'' sei der Fehler der Admiräle so schwerwiegend, daß sie ihre Pflichten nicht mehr wirksam ausüben könne.	[]	[]	0	0	0	False	False	False	0.0008034538653484	SV-#	deu	PL	SG	SV	aux	+
Die Scheidung solle außergerichtlich erfolgen.	erfolgen				Scheidung		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'Scheidung'}	NOUN	solle				1	[]	{'sent_id': 'train-s10109', 'text': 'Die Scheidung solle außergerichtlich erfolgen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0067', 'extended_role': 'sg'}	sollen	SG -> PL	Die Scheidung	Die Scheidung sollen außergerichtlich erfolgen.	[]	[]	0	0	0	False	False	False	0.0026225642208958	SV-#	deu	SG	PL	SV	aux	+
Die Scheidungen sollen außergerichtlich erfolgen.	erfolgen				Scheidungen		{'lemma': 'Scheidung', 'Number': 'Plur'}	NOUN	sollen				1	[]	{'sent_id': 'train-s10109', 'text': 'Die Scheidung solle außergerichtlich erfolgen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0067', 'extended_role': 'pl'}	solle	PL -> SG	Die Scheidungen	Die Scheidungen solle außergerichtlich erfolgen.	[]	[]	0	0	0	False	False	False	0.0026225642208958	SV-#	deu	PL	SG	SV	aux	+
Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht etwas für ihren Schutz getan würde.	getan				etwas		{'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Ind', 'lemma': 'etwas'}	PRON	würde.				5	[]	{'sent_id': 'train-s2103', 'text': 'Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht etwas für ihren Schutz getan würde.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0068', 'extended_role': 'sg'}	würden.	SG -> PL	Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht etwas für ihren Schutz getan	Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht etwas für ihren Schutz getan würden.	[]	[]	0	0	0	False	False	False	0.0024556597388727	SV-#	deu	SG	PL	SV	aux	+
Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen für ihren Schutz getan würden.	getan				Maßnahmen		{'lemma': 'etwas', 'Number': 'Plur'}	NOUN	würden.				5	[]	{'sent_id': 'train-s2103', 'text': 'Der World Wide Fund For Nature (WWF) erklärte am Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht etwas für ihren Schutz getan würde.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0068', 'extended_role': 'pl'}	würde.	PL -> SG	Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen für ihren Schutz getan	Der World Wide Fund For Nature (WWF) erklärte an dem Mittwoch in Genf, den Elefanten in Asien drohe innerhalb von 50 Jahren das Aussterben, wenn nicht Maßnahmen für ihren Schutz getan würde.	[]	[]	0	0	0	False	False	False	0.0024556597388727	SV-#	deu	PL	SG	SV	aux	+
Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einem ``Machtvakuum'' gekommen sei.	gekommen				es		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'es'}	PRON	sei.				14	[]	"{'sent_id': 'test-s900', 'text': ""Westerwelle begründete diese Forderung am Montag in Bonn damit, daß es nach dem Urnengang am 22. Oktober zu einem ``Machtvakuum'' gekommen sei."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0069', 'extended_role': 'sg'}"	seien.	SG -> PL	Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einem ``Machtvakuum'' gekommen	Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einem ``Machtvakuum'' gekommen seien.	[]	[]	0	0	0	False	False	False	0.0035151723823402	SV-#	deu	SG	PL	SV	aux	+
Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einigen ``Machtvakuen'' gekommen, seien.	gekommen				Machtvakuen		{'lemma': 'es', 'Number': 'Plur'}	NOUN	seien.				14	[]	"{'sent_id': 'test-s900', 'text': ""Westerwelle begründete diese Forderung am Montag in Bonn damit, daß es nach dem Urnengang am 22. Oktober zu einem ``Machtvakuum'' gekommen sei."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0069', 'extended_role': 'pl'}"	sei.	PL -> SG	Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einigen ``Machtvakuen'' gekommen,	Westerwelle begründete diese Forderung an dem Montag in Bonn damit, daß es nach dem Urnengang an dem 22. Oktober zu einigen ``Machtvakuen'' gekommen, sei.	[]	[]	0	0	0	False	False	False	0.0035151723823402	SV-#	deu	PL	SG	SV	aux	+
Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollte.	übermitteln				Präsident		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'Präsident'}	NOUN	wollte.				4	[]	{'sent_id': 'n05003019', 'text': 'Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollte.', 'text_en': 'In spite of them, not everyone in the party understood the messages that the president tried to send to them yesterday.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0070', 'extended_role': 'sg'}	wollten.	SG -> PL	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollten.	[]	[]	0	0	0	False	False	False	0.0070985284265127	SV-#	deu	SG	PL	SV	aux	+
Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln wollten.	übermitteln				Präsidenten		{'lemma': 'Präsident', 'Number': 'Plur'}	NOUN	wollten.				4	[]	{'sent_id': 'n05003019', 'text': 'Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die der Präsident ihnen gestern übermitteln wollte.', 'text_en': 'In spite of them, not everyone in the party understood the messages that the president tried to send to them yesterday.', 'treebank': 'UD_German-PUD/de_pud-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0070', 'extended_role': 'pl'}	wollte.	PL -> SG	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln	Davon abgesehen, hat nicht jeder in der Partei die Botschaften verstanden, die die Präsidenten ihnen gestern übermitteln wollte.	[]	[]	0	0	0	False	False	False	0.0070985284265127	SV-#	deu	PL	SG	SV	aux	+
Ein Wettkampf abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatte.	erreicht				Mannschaft		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'Mannschaft'}	NOUN	hatte.				4	[]	{'sent_id': 'train-s11387', 'text': 'Ein Wettkampf abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0071', 'extended_role': 'sg'}	hatten.	SG -> PL	Ein Wettkampf abgebrochen, wenn eine Mannschaft sechs Punkte erreicht	Ein Wettkampf abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatten.	[]	[]	0	0	0	False	False	False	0.0066089747419256	SV-#	deu	SG	PL	SV	aux	+
Ein Wettkampf abgebrochen, wenn Mannschaften sechs Punkte erreichen hatten.	erreicht				Mannschaften		{'lemma': 'Mannschaft', 'Number': 'Plur'}	NOUN	hatten.				4	[]	{'sent_id': 'train-s11387', 'text': 'Ein Wettkampf abgebrochen, wenn eine Mannschaft sechs Punkte erreicht hatte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0071', 'extended_role': 'pl'}	hatte.	PL -> SG	Ein Wettkampf abgebrochen, wenn Mannschaften sechs Punkte erreichen	Ein Wettkampf abgebrochen, wenn Mannschaften sechs Punkte erreichen hatte.	[]	[]	0	0	0	False	False	False	0.0066089747419256	SV-#	deu	PL	SG	SV	aux	+
"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchte ist hier genau richtig!"	essen				Wer		{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Int,Rel', 'lemma': 'wer'}	PRON	möchte				10	[]	"{'sent_id': 'train-s432', 'text': 'Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchte ist hier genau richtig!', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0072', 'extended_role': 'sg'}"	möchten	SG -> PL	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen"	"Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchten sind hier genau richtig!"	[]	[]	0	0	0	False	False	False	0.0055113449343027	SV-#	deu	SG	PL	SV	aux	+
"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen, möchten sind hier genau richtig!"	essen				Gäste		{'lemma': 'wer', 'Number': 'Plur'}	NOUN	möchten				10	[]	"{'sent_id': 'train-s432', 'text': 'Wer in gepflegter Atmosphäre ein ""echtes"" Steak essen möchte ist hier genau richtig!', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0072', 'extended_role': 'pl'}"	möchte	PL -> SG	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen,"	"Die Gäste, die in gepflegter Atmosphäre ein ""echtes"" Steak essen, möchte ist hier genau richtig!"	[]	[]	0	0	0	False	False	False	0.0055113449343027	SV-#	deu	PL	SG	SV	aux	+
Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto bei dem Start abgestorben war.	abgestorben				Motor		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'Motor'}	NOUN	war.				9	[]	{'sent_id': 'train-s6511', 'text': 'Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben war.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0073', 'extended_role': 'sg'}	waren.	SG -> PL	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto bei dem Start abgestorben	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto bei dem Start abgestorben waren.	[]	[]	0	0	0	False	False	False	0.0052387407762619	SV-#	deu	SG	PL	SV	aux	+
Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto bei dem Start abgestorben waren.	abgestorben				Motoren		{'lemma': 'Motor', 'Number': 'Plur'}	NOUN	waren.				9	[]	{'sent_id': 'train-s6511', 'text': 'Schumacher war dabei an Kovalainen gescheitert, nachdem ihm der Motor des Fiat Grande Punto beim Start abgestorben war.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0073', 'extended_role': 'pl'}	war.	PL -> SG	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto bei dem Start abgestorben	Schumacher war dabei an Kovalainen gescheitert, nachdem ihm die Motoren des Fiat Grande Punto bei dem Start abgestorben war.	[]	[]	0	0	0	False	False	False	0.0052387407762619	SV-#	deu	PL	SG	SV	aux	+
In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ``bahnbrechende Programm zu der Umwandlung der Wirtschaft'' habe ``drastische Verbesserungen'' gebracht.	gebracht				Programm		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'lemma': 'Programm'}	NOUN	habe				7	[]	"{'sent_id': 'test-s656', 'text': ""In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ``bahnbrechende Programm zur Umwandlung der Wirtschaft'' habe ``drastische Verbesserungen'' gebracht."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0074', 'extended_role': 'sg'}"	haben	SG -> PL	In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ``bahnbrechende Programm zu der Umwandlung der Wirtschaft''	In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ``bahnbrechende Programm zu der Umwandlung der Wirtschaft'' haben ``drastische Verbesserungen'' gebracht.	[]	[]	0	0	0	False	False	False	0.0032742129851637	SV-#	deu	SG	PL	SV	aux	+
In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ``bahnbrechenden Programme zu der Umwandlung der Wirtschaft'' haben ``drastische Verbesserungen'' gebracht.	gebracht				Programme		{'lemma': 'Programm', 'Number': 'Plur'}	NOUN	haben				7	[]	"{'sent_id': 'test-s656', 'text': ""In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, das 1990 beschlossene ``bahnbrechende Programm zur Umwandlung der Wirtschaft'' habe ``drastische Verbesserungen'' gebracht."", 'treebank': 'UD_German-GSD/de_gsd-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0074', 'extended_role': 'pl'}"	habe	PL -> SG	In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ``bahnbrechenden Programme zu der Umwandlung der Wirtschaft''	In ihrem ersten Bericht über den Staat schreibt die in Paris ansässige Organisation, die 1990 beschlossenen ``bahnbrechenden Programme zu der Umwandlung der Wirtschaft'' habe ``drastische Verbesserungen'' gebracht.	[]	[]	0	0	0	False	False	False	0.0032742129851637	SV-#	deu	PL	SG	SV	aux	+
Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	beanspruchen				Entfaltung		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'Entfaltung'}	NOUN	würde,				4	[]	{'sent_id': 'train-s5956', 'text': 'Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0075', 'extended_role': 'sg'}	würden,	SG -> PL	Da deren Entfaltung allerdings Zeit beanspruchen	Da deren Entfaltung allerdings Zeit beanspruchen würden, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	[]	[]	0	0	0	False	False	False	0.0023068318759108	SV-#	deu	SG	PL	SV	aux	+
Da deren Entfaltungen allerdings Zeit beanspruchen würden, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	beanspruchen				Entfaltungen		{'lemma': 'Entfaltung', 'Number': 'Plur'}	NOUN	würden,				4	[]	{'sent_id': 'train-s5956', 'text': 'Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0075', 'extended_role': 'pl'}	würde,	PL -> SG	Da deren Entfaltungen allerdings Zeit beanspruchen	Da deren Entfaltungen allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.	[]	[]	0	0	0	False	False	False	0.0023068318759108	SV-#	deu	PL	SG	SV	aux	+
In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollte.	fassen				das		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Dem,Rel', 'lemma': 'der'}	PRON	sollte.				5	[]	{'sent_id': 'train-s3398', 'text': 'Im Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zur Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0076', 'extended_role': 'sg'}	sollten.	SG -> PL	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollten.	[]	[]	0	0	0	False	False	False	0.0028336867509062	SV-#	deu	SG	PL	SV	aux	+
In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen sollten.	fassen				Stadien		{'lemma': 'der', 'Number': 'Plur'}	NOUN	sollten.				5	[]	{'sent_id': 'train-s3398', 'text': 'Im Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zur Saison 2009 / 2010 sowie eine umfassende Sanierung des Stadions, das danach 16.000 Zuschauer fassen sollte.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0076', 'extended_role': 'pl'}	sollte.	PL -> SG	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen	In dem Jahr 2008 erwog Tennis Borussia Berlin kurzzeitig eine Rückkehr in das Poststadion zu der Saison 2009 / 2010 sowie eine umfassende Sanierung der Stadien, die danach 16.000 Zuschauer fassen sollte.	[]	[]	0	0	0	False	False	False	0.0028336867509062	SV-#	deu	PL	SG	SV	aux	+
Als das Gespräch gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	gescheitert				Gespräch		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'lemma': 'Gespräch'}	NOUN	war,				2	[]	{'sent_id': 'train-s10839', 'text': 'Als das Gespräch gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0077', 'extended_role': 'sg'}	waren,	SG -> PL	Als das Gespräch gescheitert	Als das Gespräch gescheitert waren, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	[]	[]	0	0	0	False	False	False	0.0015911090620571	SV-#	deu	SG	PL	SV	aux	+
Als die Gespräche gescheitert waren, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	gescheitert				Gespräche		{'lemma': 'Gespräch', 'Number': 'Plur'}	NOUN	waren,				2	[]	{'sent_id': 'train-s10839', 'text': 'Als das Gespräch gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0077', 'extended_role': 'pl'}	war,	PL -> SG	Als die Gespräche gescheitert	Als die Gespräche gescheitert war, forderte Landgraf Philipp, dass doch wenigstens eine Bestandsaufnahme über die Konsenspunkte aufgestellt werden solle.	[]	[]	0	0	0	False	False	False	0.0015911090620571	SV-#	deu	PL	SG	SV	aux	+
Mason lehnte Nashs Angebot anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	bewegen				was		{'Case': 'Nom', 'Gender': 'Neut', 'Number': 'Sing', 'PronType': 'Int,Rel', 'lemma': 'was'}	PRON	könnte,				9	[]	{'sent_id': 'train-s2598', 'text': 'Mason lehnte Nashs Angebot anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0078', 'extended_role': 'sg'}	könnten,	SG -> PL	Mason lehnte Nashs Angebot anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	Mason lehnte Nashs Angebot anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnten, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	[]	[]	0	0	0	False	False	False	0.0015615477313857	SV-#	deu	SG	PL	SV	aux	+
Mason lehnte Nashs Angebote anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnten, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	bewegen				Angebote		{'lemma': 'was', 'Number': 'Plur'}	NOUN	könnten,				9	[]	{'sent_id': 'train-s2598', 'text': 'Mason lehnte Nashs Angebot anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0078', 'extended_role': 'pl'}	könnte,	PL -> SG	Mason lehnte Nashs Angebote anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen	Mason lehnte Nashs Angebote anfangs ab, aber als Nash in fragte, was ihn zu einem Wechsel zu Nash Motors bewegen könnte, forderte er, dass Kelvinator in diesem Geschäft eingeschlossen sein müsste.	[]	[]	0	0	0	False	False	False	0.0015615477313857	SV-#	deu	PL	SG	SV	aux	+
Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist, ist ab etwa 1710 entstanden.	entstanden				Gebäudetrakt		{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'Gebäudetrakt'}	NOUN	ist				8	[]	{'sent_id': 'train-s8889', 'text': 'Der heute sichtbare Gebäudetrakt, der zur Mühlenstraße weist, ist ab etwa 1710 entstanden.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0079', 'extended_role': 'sg'}	sind	SG -> PL	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist,	Der heute sichtbare Gebäudetrakt, der zu der Mühlenstraße weist, sind ab etwa 1710 entstanden.	[]	[]	0	0	0	False	False	False	0.0019902078929426	SV-#	deu	SG	PL	SV	aux	+
Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen, sind ab etwa 1710 entstanden.	entstanden				Gebäudetrakte		{'lemma': 'Gebäudetrakt', 'Number': 'Plur'}	NOUN	sind				8	[]	{'sent_id': 'train-s8889', 'text': 'Der heute sichtbare Gebäudetrakt, der zur Mühlenstraße weist, ist ab etwa 1710 entstanden.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0079', 'extended_role': 'pl'}	ist	PL -> SG	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen,	Die heute sichtbaren Gebäudetrakte, die zu der Mühlenstraße weisen, ist ab etwa 1710 entstanden.	[]	[]	0	0	0	False	False	False	0.0019902078929426	SV-#	deu	PL	SG	SV	aux	+
Die Einwohnerzahl des Kanton ist zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	angestiegen				Einwohnerzahl		{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'Einwohnerzahl'}	NOUN	ist				3	[]	{'sent_id': 'train-s9338', 'text': 'Die Einwohnerzahl des Kanton ist zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.', 'treebank': 'UD_German-GSD/de_gsd-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'deu_0080', 'extended_role': 'sg'}	sind	SG -> PL	Die Einwohnerzahl des Kanton	Die Einwohnerzahl des Kanton sind zwischen den beiden letzten Volkszählungen um etwa ein Viertel angestiegen.	[]	[]	0	0	0	False	False	False	0.0019902078929426	SV-#	deu	SG	PL	SV	aux	+
