sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Las rupturas de las negociaciones para renovar el sistema de financiación de Euskadi han abierto una profunda crisis institucional entre los Gobiernos de Madrid y Vitoria.	abierto				rupturas		{'lemma': 'ruptura', 'Number': 'Plur'}	NOUN	han				12	[]	{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-P-20011201-52', 'sent_id': 'CESS-CAST-P-20011201-52-s1', 'text': 'La ruptura de las negociaciones para renovar el sistema de financiación de Euskadi ha abierto una profunda crisis institucional entre los Gobiernos de Madrid y Vitoria.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0071', 'extended_role': 'pl'}	ha	PL -> SG	Las rupturas de las negociaciones para renovar el sistema de financiación de Euskadi	Las rupturas de las negociaciones para renovar el sistema de financiación de Euskadi ha abierto una profunda crisis institucional entre los Gobiernos de Madrid y Vitoria.	[]	[]	0	0	0	False	False	False	0.0002649110605794	SV-#	spa	PL	SG	SV	aux	+
"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que el autor de el delito no fuese identificado o careciera de recursos."	identificado				autor		{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'autor'}	NOUN	fuese				5	[]	"{'sent_id': 'CESS-CAST-AA-20000526-21342-s2', 'text': 'Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que el autor del delito no fuese identificado o careciera de recursos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0072', 'extended_role': 'sg'}"	fueran	SG -> PL	"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que el autor de el delito no"	"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que el autor de el delito no fueran identificados o carecieran de recursos."	[]	[]	0	0	0	False	False	False	0.0110678795408529	SV-#	spa	SG	PL	SV	aux	+
"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que los autores del delito no fueran identificados o carecieran de recursos."	identificado				autores		{'lemma': 'autor', 'Number': 'Plur'}	NOUN	fueran				5	[]	"{'sent_id': 'CESS-CAST-AA-20000526-21342-s2', 'text': 'Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que el autor del delito no fuese identificado o careciera de recursos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0072', 'extended_role': 'pl'}"	fuese	PL -> SG	"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que los autores del delito no"	"Este acuerdo tiene por objeto el establecimiento de normas mínimas para que el Estado en cuyo territorio se han producido ""delitos violentos"" indemnice a las víctimas de los mismos, en especial en los casos en los que los autores del delito no fuese identificado o careciera de recursos."	[]	[]	0	0	0	False	False	False	0.0110678795408529	SV-#	spa	PL	SG	SV	aux	+
"El portavoz de el PNV, Joseba Egibar, recordó hoy a ETA que ""no puede haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación de el ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista."	recordó				portavoz		{'Number': 'Sing', 'lemma': 'portavoz'}	NOUN	puede				15	[]	"{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-AA-20000325-20525', 'sent_id': 'CESS-CAST-AA-20000325-20525-s1', 'text': 'El portavoz del PNV, Joseba Egibar, recordó hoy a ETA que ""no puede haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación del ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0073', 'extended_role': 'sg'}"	pueden	SG -> PL	"El portavoz de el PNV, Joseba Egibar, recordó hoy a ETA que ""no"	"El portavoz de el PNV, Joseba Egibar, recordó hoy a ETA que ""no pueden haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación de el ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista."	[]	[]	0	0	0	False	False	False	0.0016470058840555	SV-#	spa	SG	PL	SV	aux	+
"Los portavoces de el PNV, Joseba Egibar, recordaron hoy a ETA que ""no"" pueden haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación de el ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista."	recordó				portavoces		{'lemma': 'portavoz', 'Number': 'Plur'}	NOUN	pueden				15	[]	"{'global.Entity': 'eid-etype-head-other', 'newdoc id': 'CESS-CAST-AA-20000325-20525', 'sent_id': 'CESS-CAST-AA-20000325-20525-s1', 'text': 'El portavoz del PNV, Joseba Egibar, recordó hoy a ETA que ""no puede haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación del ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0073', 'extended_role': 'pl'}"	puede	PL -> SG	"Los portavoces de el PNV, Joseba Egibar, recordaron hoy a ETA que ""no"""	"Los portavoces de el PNV, Joseba Egibar, recordaron hoy a ETA que ""no"" puede haber una compatibilidad de trabajo político por vías democráticas pacíficas con códigos de imposición"", por lo que una eventual recuperación de el ""período de distensión"" que propició la tregua dependerá, ""sobre todo"", de la banda terrorista."	[]	[]	0	0	0	False	False	False	0.0016470058840555	SV-#	spa	PL	SG	SV	aux	+
En el caso de que la admisión a trámite de la solicitud de asilo sea denegada, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.	denegada				admisión		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'admisión'}	NOUN	sea				8	[]	{'sent_id': 'CESS-CAST-A-20000703-1617-s9', 'text': 'En el caso de que la admisión a trámite de la solicitud de asilo sea denegada, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0074', 'extended_role': 'sg'}	sean	SG -> PL	En el caso de que la admisión a trámite de la solicitud de asilo	En el caso de que la admisión a trámite de la solicitud de asilo sean denegadas, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.	[]	[]	0	0	0	False	False	False	0.0024705088260832	SV-#	spa	SG	PL	SV	aux	+
En el caso de que las admisiones a trámite de la solicitud de asilo sean denegadas, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.	denegada				admisiones		{'lemma': 'admisión', 'Number': 'Plur'}	NOUN	sean				8	[]	{'sent_id': 'CESS-CAST-A-20000703-1617-s9', 'text': 'En el caso de que la admisión a trámite de la solicitud de asilo sea denegada, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0074', 'extended_role': 'pl'}	sea	PL -> SG	En el caso de que las admisiones a trámite de la solicitud de asilo	En el caso de que las admisiones a trámite de la solicitud de asilo sea denegada, el demandante puede requerir una revisión de su caso, que es estudiado en un plazo de dos días.	[]	[]	0	0	0	False	False	False	0.0024705088260832	SV-#	spa	PL	SG	SV	aux	+
Si el suicida thailandés se hubiera arrojado a el vacío con un televisor en los brazos las cosas seguirían igual.	arrojado				suicida		{'Number': 'Sing', 'lemma': 'suicida'}	NOUN	hubiera				3	[]	{'sent_id': '3LB-CAST-c4-1-s8', 'text': 'Si el suicida thailandés se hubiera arrojado al vacío con un televisor en los brazos las cosas seguirían igual.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0075', 'extended_role': 'sg'}	hubiesen	SG -> PL	Si el suicida thailandés se	Si el suicida thailandés se hubiesen arrojado a el vacío con un televisor en los brazos las cosas seguirían igual.	[]	[]	0	0	0	False	False	False	0.0002594034267387	SV-#	spa	SG	PL	SV	aux	+
Si los suicidas thailandeses se hubiesen arrojado a el vacío con un televisor en los brazos las cosas seguirían igual.	arrojado				suicidas		{'lemma': 'suicida', 'Number': 'Plur'}	NOUN	hubiesen				3	[]	{'sent_id': '3LB-CAST-c4-1-s8', 'text': 'Si el suicida thailandés se hubiera arrojado al vacío con un televisor en los brazos las cosas seguirían igual.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0075', 'extended_role': 'pl'}	hubiera	PL -> SG	Si los suicidas thailandeses se	Si los suicidas thailandeses se hubiera arrojado a el vacío con un televisor en los brazos las cosas seguirían igual.	[]	[]	0	0	0	False	False	False	0.0002594034267387	SV-#	spa	PL	SG	SV	aux	+
La instructora de el caso KIO, además, ha pedido que se recojan todos los datos y documentación de los avales ahora cancelados.	pedido				instructora		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'instructora'}	NOUN	ha				8	[]	{'sent_id': 'CESS-CAST-P-20020302-48-s11', 'text': 'La instructora del caso KIO, además, ha pedido que se recojan todos los datos y documentación de los avales ahora cancelados.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0076', 'extended_role': 'sg'}	han	SG -> PL	La instructora de el caso KIO, además,	La instructora de el caso KIO, además, han pedido que se recojan todos los datos y documentación de los avales ahora cancelados.	[]	[]	0	0	0	False	False	False	0.0004611616475355	SV-#	spa	SG	PL	SV	aux	+
Las instructoras del caso KIO, además, han pedido que se recojan todos los datos y documentación de los avales ahora cancelados.	pedido				instructoras		{'lemma': 'instructora', 'Number': 'Plur'}	NOUN	han				8	[]	{'sent_id': 'CESS-CAST-P-20020302-48-s11', 'text': 'La instructora del caso KIO, además, ha pedido que se recojan todos los datos y documentación de los avales ahora cancelados.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0076', 'extended_role': 'pl'}	ha	PL -> SG	Las instructoras del caso KIO, además,	Las instructoras del caso KIO, además, ha pedido que se recojan todos los datos y documentación de los avales ahora cancelados.	[]	[]	0	0	0	False	False	False	0.0004611616475355	SV-#	spa	PL	SG	SV	aux	+
La quiebra de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenó el pánico la semana pasada a 300.000 personas, fue seguida por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor de el Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.	seguida				quiebra		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'quiebra'}	NOUN	fue				24	[]	{'sent_id': '3LB-CAST-104_C-6-s9', 'text': 'La quiebra del Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenó el pánico la semana pasada a 300.000 personas, fue seguida por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor del Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0077', 'extended_role': 'sg'}	fueron	SG -> PL	La quiebra de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenó el pánico la semana pasada a 300.000 personas,	La quiebra de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenó el pánico la semana pasada a 300.000 personas, fueron seguidas por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor de el Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.	[]	[]	0	0	0	False	False	False	0.0020999047484954	SV-#	spa	SG	PL	SV	aux	+
Las quiebras de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenaron el pánico la semana pasada a 300.000 personas, fueron seguidas por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor de el Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.	seguida				quiebras		{'lemma': 'quiebra', 'Number': 'Plur'}	NOUN	fueron				24	[]	{'sent_id': '3LB-CAST-104_C-6-s9', 'text': 'La quiebra del Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenó el pánico la semana pasada a 300.000 personas, fue seguida por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor del Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0077', 'extended_role': 'pl'}	fue	PL -> SG	Las quiebras de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenaron el pánico la semana pasada a 300.000 personas,	Las quiebras de el Fondo Nacional de Inversores, mayor fondo mutuo privado, que desencadenaron el pánico la semana pasada a 300.000 personas, fue seguida por intentos desestabilizadores en el Banco Comercial Rumano (BCR), el mayor de el Estado, y en el CEC, entidad en la que seis millones de rumanos colocaron sus ahorros.	[]	[]	0	0	0	False	False	False	0.0020999047484954	SV-#	spa	PL	SG	SV	aux	+
El aplazamiento de los comicios fue recomendado además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.	recomendado				aplazamiento		{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'aplazamiento'}	NOUN	fue				4	[]	{'sent_id': 'CESS-CAST-A-20000520-16210-s5', 'text': 'El aplazamiento de los comicios fue recomendado además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0078', 'extended_role': 'sg'}	fueron	SG -> PL	El aplazamiento de los comicios	El aplazamiento de los comicios fueron recomendados además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.	[]	[]	0	0	0	False	False	False	0.0024207235295155	SV-#	spa	SG	PL	SV	aux	+
Los aplazamientos de los comicios fueron recomendados además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.	recomendado				aplazamientos		{'lemma': 'aplazamiento', 'Number': 'Plur'}	NOUN	fueron				4	[]	{'sent_id': 'CESS-CAST-A-20000520-16210-s5', 'text': 'El aplazamiento de los comicios fue recomendado además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0078', 'extended_role': 'pl'}	fue	PL -> SG	Los aplazamientos de los comicios	Los aplazamientos de los comicios fue recomendado además por la misión de observadores electorales de la Organización de Estados Americanos (OEA), para poder probar el programa informático de conteo de votos que se usará en la nueva elección.	[]	[]	0	0	0	False	False	False	0.0024207235295155	SV-#	spa	PL	SG	SV	aux	+
La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - ha hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.	hecho				espontaneidad		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'espontaneidad'}	NOUN	ha				28	[]	{'sent_id': 'CESS-CAST-A-20000119-12375-s6', 'text': 'La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - ha hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0079', 'extended_role': 'sg'}	han	SG -> PL	La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido -	La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - han hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.	[]	[]	0	0	0	False	False	False	0.0036892931802843	SV-#	spa	SG	PL	SV	aux	+
Las espontaneidades de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - han hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.	hecho				espontaneidades		{'lemma': 'espontaneidad', 'Number': 'Plur'}	NOUN	han				28	[]	{'sent_id': 'CESS-CAST-A-20000119-12375-s6', 'text': 'La espontaneidad de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - ha hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0079', 'extended_role': 'pl'}	ha	PL -> SG	Las espontaneidades de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido -	Las espontaneidades de Mesic - quien siempre está dispuesto a bromear, parece más cálido y relajado y da la impresión de persona capaz de cumplir lo prometido - ha hecho que también superara a su principal rival, Budisa, que hace sólo unas semanas era el favorito para las presidenciales.	[]	[]	0	0	0	False	False	False	0.0036892931802843	SV-#	spa	PL	SG	SV	aux	+
Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que una pequeña variación el campo gravitatorio pueda dar lugar a una CTC.	dar				variación		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'variación'}	NOUN	pueda				4	[]	{'sent_id': 'es-dev-002-s278', 'text': 'Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que una pequeña variación el campo gravitatorio pueda dar lugar a una CTC.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0080', 'extended_role': 'sg'}	puedan	SG -> PL	Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que una pequeña variación el campo gravitatorio	Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que una pequeña variación el campo gravitatorio puedan dar lugar a una CTC.	[]	[]	0	0	0	False	False	False	0.001604040513167	SV-#	spa	SG	PL	SV	aux	+
Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que unas pequeñas variaciones el campo gravitatorio puedan dar lugar a una CTC.	dar				variaciones		{'lemma': 'variación', 'Number': 'Plur'}	NOUN	puedan				4	[]	{'sent_id': 'es-dev-002-s278', 'text': 'Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que una pequeña variación el campo gravitatorio pueda dar lugar a una CTC.', 'treebank': 'UD_Spanish-GSD/es_gsd-ud-dev.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0080', 'extended_role': 'pl'}	pueda	PL -> SG	Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que unas pequeñas variaciones el campo gravitatorio	Sin embargo, la noción de causalidad fuerte no elimina la posibilidad de que unas pequeñas variaciones el campo gravitatorio pueda dar lugar a una CTC.	[]	[]	0	0	0	False	False	False	0.001604040513167	SV-#	spa	PL	SG	SV	aux	+
La población de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podría caber casi completa en el Camp Nou, ya que ronda los 120.000 habitantes, es decir, la mitad que hace un siglo.	caber				población		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'población'}	NOUN	podría				16	[]	{'sent_id': 'CESS-CAST-AA-20000606-4842-s8', 'text': 'La población de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podría caber casi completa en el Camp Nou, ya que ronda los 120.000 habitantes, es decir, la mitad que hace un siglo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0081', 'extended_role': 'sg'}	podrían	SG -> PL	La población de la provincia de Teruel, como no se cansan de repetir sus ciudadanos,	La población de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podrían caber casi completas en el Camp Nou, ya que rondan los 120.000 habitantes, es decir, la mitad que hace un siglo.	[]	[]	0	0	0	False	False	False	0.0005101990796344	SV-#	spa	SG	PL	SV	aux	+
Las poblaciones de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podrían caber casi completas en el Camp Nou, ya que rondan los 120.000 habitantes, es decir, la mitad que hace un siglo.	caber				poblaciones		{'lemma': 'población', 'Number': 'Plur'}	NOUN	podrían				16	[]	{'sent_id': 'CESS-CAST-AA-20000606-4842-s8', 'text': 'La población de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podría caber casi completa en el Camp Nou, ya que ronda los 120.000 habitantes, es decir, la mitad que hace un siglo.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0081', 'extended_role': 'pl'}	podría	PL -> SG	Las poblaciones de la provincia de Teruel, como no se cansan de repetir sus ciudadanos,	Las poblaciones de la provincia de Teruel, como no se cansan de repetir sus ciudadanos, podría caber casi completa en el Camp Nou, ya que ronda los 120.000 habitantes, es decir, la mitad que hace un siglo.	[]	[]	0	0	0	False	False	False	0.0005101990796344	SV-#	spa	PL	SG	SV	aux	+
De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que el mono que la traslada rara vez puede alimentar la o buscar comida.	alimentar				mono		{'Gender': 'Masc', 'Number': 'Sing', 'lemma': 'mono'}	NOUN	puede				6	[]	{'sent_id': '3LB-CAST-dc1-6-s6', 'text': 'De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que el mono que la traslada rara vez puede alimentarla o buscar comida.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0082', 'extended_role': 'sg'}	pueden	SG -> PL	De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que el mono que la traslada rara vez	De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que el mono que la traslada rara vez pueden alimentar la o buscar comida.	[]	[]	0	0	0	False	False	False	0.0006987297689932	SV-#	spa	SG	PL	SV	aux	+
De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que los monos que la trasladan rara vez pueden alimentar la o buscar comida.	alimentar				monos		{'lemma': 'mono', 'Number': 'Plur'}	NOUN	pueden				6	[]	{'sent_id': '3LB-CAST-dc1-6-s6', 'text': 'De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que el mono que la traslada rara vez puede alimentarla o buscar comida.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0082', 'extended_role': 'pl'}	puede	PL -> SG	De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que los monos que la trasladan rara vez	De hecho, llevar una sola cría comporta ya una carga significativa; tanto, que los monos que la trasladan rara vez puede alimentar la o buscar comida.	[]	[]	0	0	0	False	False	False	0.0006987297689932	SV-#	spa	PL	SG	SV	aux	+
Él no podía permitirse el lujo de la halitosis matutina.	permitir				Él		{'Case': 'Acc,Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs', 'lemma': 'él'}	PRON	podía				2	[]	{'sent_id': '3LB-CAST-t6-1-s4', 'text': 'Él no podía permitirse el lujo de la halitosis matutina.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0083', 'extended_role': 'sg'}	podían	SG -> PL	Él no	Él no podían permitirse el lujo de la halitosis matutina.	[]	[]	0	0	0	False	False	False	4.555187890631232e-05	SV-#	spa	SG	PL	SV	aux	+
Ellos no podían permitirse el lujo de la halitosis matutina.	permitir				ellos		{'lemma': 'él', 'Number': 'Plur'}	NOUN	podían				2	[]	{'sent_id': '3LB-CAST-t6-1-s4', 'text': 'Él no podía permitirse el lujo de la halitosis matutina.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0083', 'extended_role': 'pl'}	podía	PL -> SG	Ellos no	Ellos no podía permitirse el lujo de la halitosis matutina.	[]	[]	0	0	0	False	False	False	4.555187890631232e-05	SV-#	spa	PL	SG	SV	aux	+
"Fischer señaló ayer en Davos antes de salir para Brasil que la devaluación de el real ha ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos."	ido				devaluación		{'Gender': 'Fem', 'Number': 'Sing', 'lemma': 'devaluación'}	NOUN	ha				4	[]	"{'sent_id': 'CESS-CAST-P-19990201-64-s10', 'text': 'Fischer señaló ayer en Davos antes de salir para Brasil que la devaluación del real ha ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0084', 'extended_role': 'sg'}"	han	SG -> PL	Fischer señaló ayer en Davos antes de salir para Brasil que la devaluación de el real	"Fischer señaló ayer en Davos antes de salir para Brasil que la devaluación de el real han ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos."	[]	[]	0	0	0	False	False	False	0.0001229764393428	SV-#	spa	SG	PL	SV	aux	+
"Fischer señaló ayer en Davos antes de salir para Brasil que las devaluaciones del real han ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos."	ido				devaluaciones		{'lemma': 'devaluación', 'Number': 'Plur'}	NOUN	han				4	[]	"{'sent_id': 'CESS-CAST-P-19990201-64-s10', 'text': 'Fischer señaló ayer en Davos antes de salir para Brasil que la devaluación del real ha ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos.', 'treebank': 'UD_Spanish-AnCora/es_ancora-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'spa_0084', 'extended_role': 'pl'}"	ha	PL -> SG	Fischer señaló ayer en Davos antes de salir para Brasil que las devaluaciones del real	"Fischer señaló ayer en Davos antes de salir para Brasil que las devaluaciones del real ha ido ""incuestionablemente demasiado lejos"", y si Brasil toma ""resueltas medidas como en las dos últimas semanas"", el final de la crisis no está lejos."	[]	[]	0	0	0	False	False	False	0.0001229764393428	SV-#	spa	PL	SG	SV	aux	+
